,time,x,v,a
95,4.8,0.2934173,0.0824162777778,2.2162633642
96,4.85,0.300498,0.194959111111,2.18214978395
97,4.9,0.31310509999999997,0.303184444444,2.09137567901
98,4.95,0.3310659,0.405940944444,1.9445273765400002
99,5.0,0.354035,0.499774611111,1.72246929012
100,5.05,0.3811489,0.585069222222,1.35915966049
101,5.1,0.41378919999999997,0.642923722222,0.8733609567899999
102,5.15,0.44729300000000005,0.6640315,0.53227845679
103,5.2,0.4797606,0.687058166667,0.339483425926
104,5.25,0.5158549,0.7054795,0.0200950308642
105,5.3,0.5514311,0.699435,-0.466503209877
106,5.35,0.5878708,0.653573555556,-0.8698429938269999
107,5.4,0.6168844,0.599077111111,-1.04995203704
108,5.45,0.6467615,0.555422388889,-1.3268583642
109,5.5,0.6743935000000001,0.47473311111100003,-1.7253476234599998
110,5.55,0.6952901999999999,0.37303200000000003,-1.9567869444400001
111,5.6,0.7113513000000001,0.27181061111099997,-2.0585946604900003
112,5.65,0.7222314000000001,0.171260833333,-2.19979290123
113,5.7,0.7293121,0.0556477777778,-2.37553114198
114,5.75,0.7287939999999999,-0.0768515,-2.35021246914
115,5.8,0.7205043999999999,-0.189778111111,-2.12431660494
116,5.85,0.7089335,-0.285146888889,-1.9442075617299999
117,5.9,0.6921816,-0.380515666667,-1.80759333333
118,5.95,0.6707668000000001,-0.46936022222199997,-1.60051324074
119,6.0,0.6450345000000001,-0.549761666667,-1.23725691358
120,6.05,0.6137758000000001,-0.592648833333,-0.872348209877
121,6.1,0.585453,-0.624982111111,-0.68584287037
122,6.15,0.5524673000000001,-0.6692125,-0.36027138888899995
123,6.2,0.5165457,-0.6742016111110001,0.170461296296
124,6.25,0.48304189999999997,-0.641484555556,0.521937777778
125,6.3,0.45281940000000004,-0.6087675,0.651196265432
126,6.35,0.4229423,-0.584013833333,0.894148919753
127,6.4,0.39289250000000003,-0.529997111111,1.31518512346
128,6.45,0.3685418,-0.44690922222199997,1.64539391975
129,6.5,0.3481632,-0.35739305555600004,1.81825382716
130,6.55,0.33262020000000003,-0.26221616666700004,1.9080684876499998
131,6.6,0.32191279999999994,-0.16588794444399999,1.9661681790099999
132,6.65,0.3158683,-0.0657219444444,2.0155262654299997
133,6.7,0.3151775,0.037418333333300004,2.02288200617
134,6.75,0.3196677,0.139311333333,1.9698460493799999
135,6.8,0.3293389,0.23621522222199998,1.8686779629599997
136,6.85,0.3435003,0.32736244444400003,1.73003824074
137,6.9,0.36232459999999994,0.41140977777800003,1.53798944444
138,6.95,0.385121,0.483464055556,1.2938108333299998
139,7.0,0.41119870000000003,0.5422779999999999,1.01541203704
140,7.05,0.4400396,0.5845895000000001,0.738559012346
141,7.1,0.47008940000000005,0.615579555556,0.456908765432
142,7.15,0.5020389000000001,0.6324657777780001,0.122862191358
143,7.2,0.5338156999999999,0.634096833333,-0.30803496913600004
144,7.25,0.5673195,0.599556833333,-0.6907466975309999
145,7.3,0.5942607,0.551872444444,-0.8511338271600001
146,7.35,0.6213746,0.517428388889,-1.0555487962999999
147,7.4,0.6472796,0.457367166667,-1.4356487037
148,7.45,0.6685217,0.369769888889,-1.7454959567900001
149,7.5,0.6844101,0.274017333333,-1.88978574074
150,7.55,0.6958083,0.17788099999999998,-1.9486849691400001
151,7.6,0.7023709,0.07877038888889999,-1.97677537037
152,7.65,0.7037525,-0.0213956111111,-1.96728753086
153,7.7,0.7001258,-0.11954677777799999,-1.9212875
154,7.75,0.6916635,-0.21424394444400002,-1.85380657407
155,7.8,0.6785383,-0.305870888889,-1.7476813580200001
156,7.85,0.6609229,-0.39087766666699997,-1.58372296296
157,7.9,0.6395081,-0.472718277778,-1.2665732716
158,7.95,0.6117034,-0.518004055556,-0.9271964506170001
159,8.0,0.5876981,-0.557341277778,-0.709455864197
160,8.05,0.5562666999999999,-0.595527166667,-0.379780092593
161,8.1,0.5263896,-0.5992689999999999,0.018069537037099997
162,8.15,0.49599440000000006,-0.590538055556,0.35979166666699997
163,8.2,0.46646270000000006,-0.5613709444439999,0.646452345679
164,8.25,0.43917609999999996,-0.518291888889,0.794366697531
165,8.3,0.41534350000000003,-0.482504611111,0.9541675
166,8.35,0.390302,-0.432421611111,1.27201012346
167,8.4,0.3706142,-0.353555277778,1.5597901543200001
168,8.45,0.3548985,-0.26931605555599997,1.7141008024700002
169,8.5,0.3435003,-0.179224222222,1.78861765432
170,8.55,0.3369377,-0.0884607777778,1.80684709877
171,8.6,0.3346926,0.00201483333333,1.8056744444400001
172,8.65,0.33711040000000003,0.0926823333333,1.78637895062
173,8.7,0.3440184,0.18162283333299997,1.7445898148099999
174,8.75,0.35541659999999997,0.26806877777800003,1.66847388889
175,8.8,0.37095959999999994,0.350197222222,1.5254100617299997
176,8.85,0.390302,0.428775722222,1.22126617284
177,8.9,0.41517079999999995,0.479818166667,0.7952195370370001
178,8.95,0.4400396,0.497471944444,0.55818345679
179,9.0,0.46404490000000004,0.525103944444,0.507386203704
180,9.05,0.492195,0.556477777778,0.315337407407
181,9.1,0.5208632000000001,0.564249277778,-0.0319281790123
182,9.15,0.5490133,0.557725055556,-0.46074654321
183,9.2,0.578545,0.514358166667,-0.8082786419750001
184,9.25,0.6008233000000001,0.46101305555600003,-0.883648333333
185,9.3,0.6229289000000001,0.43117433333300004,-1.03870521605
186,9.35,0.6455526,0.37120905555600003,-1.41939145062
187,9.4,0.6616137,0.28188477777800003,-1.67806833333
188,9.45,0.6733573,0.193711833333,-1.7541309567900003
189,9.5,0.6809561,0.10496322222200001,-1.76713675926
190,9.55,0.683892,0.0165983888889,-1.7591946913599998
191,9.6,0.6825104000000001,-0.07013538888889999,-1.76633722222
192,9.65,0.676984,-0.159555611111,-1.76846932099
193,9.7,0.666622,-0.24897583333299997,-1.7067983642
194,9.75,0.6522879,-0.338492,-1.4788237037
195,9.8,0.6315639000000001,-0.403446388889,-1.1246820987700001
196,9.85,0.6108399,-0.445278166667,-0.8604084567899999
197,9.9,0.58718,-0.48461538888899997,-0.680992345679
198,9.95,0.5621385,-0.5159892222219999,-0.461652685185
199,10.0,0.5350246,-0.534698388889,-0.163212160494
200,10.05,0.5079107,-0.534122722222,0.174299074074
201,10.1,0.4809695,-0.517140555556,0.490702530864
202,10.15,0.45506450000000004,-0.47828305555600004,0.6760352160490001
203,10.2,0.43347700000000006,-0.44201605555600004,0.734667932099
204,10.25,0.41154409999999997,-0.41332866666699997,0.9384432716050001
205,10.3,0.39064740000000003,-0.356337666667,1.28251070988
206,10.35,0.3749317,-0.278718611111,1.52018641975
207,10.4,0.3628427,-0.1977415,1.6249257716
208,10.45,0.3550712,-0.11407794444399999,1.66191768519
209,10.5,0.3514445,-0.030798166666700003,1.6716187345700002
210,10.55,0.35196259999999996,0.0531532222222,1.6755631172799998
211,10.6,0.3567982,0.137008666667,1.66005209877
212,10.65,0.36560590000000004,0.220864111111,1.58366966049
213,10.7,0.3787311,0.303184444444,1.35180391975
214,10.75,0.3970373,0.36267,1.00672373457
215,10.8,0.4163797000000001,0.395674888889,0.8042809567899999
216,10.85,0.4360675,0.434148611111,0.7590804629629999
217,10.9,0.45938199999999996,0.476843888889,0.631421049383
218,10.95,0.48459620000000003,0.5042840000000001,0.362190277778
219,11.0,0.5105012,0.5141662777780001,0.0381112654321
220,11.05,0.5362335,0.512535222222,-0.356753425926
221,11.1,0.5635201,0.476556055556,-0.6887212037039999
222,11.15,0.5844168000000001,0.429351388889,-0.7642508024690001
223,11.2,0.6053135000000001,0.397977555556,-0.8035347222220001
224,11.25,0.6243105,0.36180650000000003,-1.06045262346
225,11.3,0.6429621,0.2979075,-1.4264273765399997
226,11.35,0.6552238,0.21002238888900002,-1.63404049383
227,11.4,0.6635134,0.126358833333,-1.6749234876499999
228,11.45,0.6678309,0.0426952777778,-1.69075432099
229,11.5,0.6678309,-0.042023666666699995,-1.69933601852
230,11.55,0.6636861,-0.127318277778,-1.6822792284
231,11.6,0.6555692,-0.21798577777800002,-1.5110716975299998
232,11.65,0.640717,-0.285626611111,-1.2045825000000001
233,11.7,0.6260375,-0.333119111111,-0.983430555556
234,11.75,0.6075586,-0.379172444444,-0.851240432099
235,11.8,0.5878708,-0.41850966666699996,-0.724487160494
236,11.85,0.5655925,-0.454009111111,-0.549335246914
237,11.9,0.5419326,-0.476556055556,-0.304943425926
238,11.95,0.5174092,-0.48586266666699995,-0.0264913271605
239,12.0,0.49271309999999996,-0.479434388889,0.258250462963
240,12.05,0.46888050000000003,-0.45861444444399996,0.513356080247
241,12.1,0.44642950000000003,-0.426473055556,0.7332820679009999
242,12.15,0.42587820000000004,-0.384641277778,0.9338059567899999
243,12.2,0.407572,-0.33283127777800003,1.12121743827
244,12.25,0.39220170000000004,-0.271522777778,1.28277722222
245,12.3,0.38011269999999997,-0.20263466666700003,1.40297429012
246,12.35,0.37182309999999996,-0.13000472222200002,1.4951875617299997
247,12.4,0.3669875,-0.0531532222222,1.5744483333300001
248,12.45,0.36629670000000003,0.0280157777778,1.6187959876499998
249,12.5,0.3694053,0.114557666667,1.54006824074
250,12.55,0.3783857,0.18872272222199998,1.3266451543200002
251,12.6,0.38909309999999997,0.245617777778,1.12793354938
252,12.65,0.40290909999999996,0.299442611111,0.9727167592589999
253,12.7,0.41966099999999995,0.34098655555600005,0.863180185185
254,12.75,0.436931,0.3825305,0.806892777778
255,12.8,0.45765500000000003,0.4257055,0.6760352160490001
256,12.85,0.4802787,0.454392888889,0.453177592593
257,12.9,0.5035932,0.470703444444,0.1942875
258,12.95,0.5272531,0.480393833333,-0.190449722222
259,13.0,0.5531581,0.45813472222199997,-0.660151080247
260,13.05,0.5749183000000001,0.400951833333,-0.8738939814810001
261,13.1,0.5923609999999999,0.356337666667,-0.8276274382719999
262,13.15,0.609631,0.32419627777800003,-0.8665915432100001
263,13.2,0.6253466999999999,0.28246044444400004,-1.1180192901200001
264,13.25,0.6396808,0.20848727777800002,-1.3250993827200002
265,13.3,0.6455526,0.140558611111,-1.37616314815
266,13.35,0.6533241,0.0772352777778,-1.51155141975
267,13.4,0.6547057,-0.010841722222200001,-1.62188753086
268,13.45,0.6517698000000001,-0.0917228888889,-1.59518299383
269,13.5,0.6457253000000001,-0.175098611111,-1.45270549383
270,13.55,0.6336363,-0.243315111111,-1.18427425926
271,13.6,0.6203384,-0.290807611111,-0.964135061728
272,13.65,0.60445,-0.333406944444,-0.853532438272
273,13.7,0.58718,-0.376102222222,-0.749592623457
274,13.75,0.5666287,-0.41332866666699997,-0.556904197531
275,13.8,0.5450411999999999,-0.43376483333300003,-0.313045401235
276,13.85,0.5229356,-0.44441466666699997,-0.0558076851852
277,13.9,0.5001392,-0.4412485,0.23005345679000003
278,13.95,0.47803359999999995,-0.421675833333,0.507332901235
279,14.0,0.45713690000000007,-0.384161555556,0.670225246914
280,14.05,0.44021229999999995,-0.35269177777800004,0.779655216049
281,14.1,0.4212153,-0.309516777778,0.9311941358020001
282,14.15,0.40860820000000003,-0.254060888889,1.00256614198
283,14.2,0.39686459999999996,-0.21251694444400002,1.13694166667
284,14.25,0.38615720000000003,-0.14813822222200002,1.39444589506
285,14.3,0.3811489,-0.0662016666667,1.5218387963
286,14.35,0.37994,0.010553888888900001,1.5135236111100001
287,14.4,0.38201240000000003,0.089804,1.39892330247
288,14.45,0.3899566,0.150057111111,1.26913179012
289,14.5,0.39669190000000004,0.213188555556,1.18064969136
290,14.55,0.411026,0.276224055556,0.955926481481
291,14.6,0.42587820000000004,0.310764055556,0.7092959567899999
292,14.65,0.44245740000000006,0.33734066666699997,0.629342253086
293,14.7,0.4590366,0.3704415,0.6105264814810001
294,14.75,0.4794152,0.4049815,0.469594753086
295,14.8,0.5003119,0.42263527777800003,0.20724
296,14.85,0.5218994,0.43079055555600004,-0.154470555556
297,14.9,0.5450411999999999,0.405940944444,-0.48510577160499996
298,14.95,0.5628293000000001,0.371592833333,-0.617242592593
299,15.0,0.5816536,0.3428095,-0.699808117284
300,15.05,0.5977147,0.304047944444,-0.816220709877
301,15.1,0.6122215,0.26000944444400004,-0.929595061728
302,15.15,0.623447,0.21683444444400002,-1.1427516358
303,15.2,0.6353633000000001,0.146219333333,-1.35031145062
304,15.25,0.6381265,0.0730137222222,-1.38895574074
305,15.3,0.642444,0.0030702222222199994,-1.33762546296
306,15.35,0.6381265,-0.0613085,-1.26513410494
307,15.4,0.6358814,-0.11734005555600001,-1.2950367901200002
308,15.45,0.6274191,-0.19131322222199998,-1.30772277778
309,15.5,0.6161936,-0.254348722222,-1.19178990741
310,15.55,0.6020321999999999,-0.31575316666700004,-0.961736450617
311,15.6,0.5835533,-0.354418777778,-0.652209012346
312,15.65,0.5657652,-0.375334666667,-0.437240154321
313,15.7,0.5462501000000001,-0.395770833333,-0.26629913580200004
314,15.75,0.5256988,-0.40478961111100004,-0.051490185185199995
315,15.8,0.5053202,-0.40210316666699997,0.179629320988
316,15.85,0.48494160000000003,-0.386943944444,0.40280675925899995
317,15.9,0.4657719,-0.35528227777800003,0.515488179012
318,15.95,0.45022890000000004,-0.33407855555599997,0.613618024691
319,16.0,0.4320954000000001,-0.304239833333,0.8805034876540001
320,16.05,0.41827939999999997,-0.246289388889,1.13779450617
321,16.1,0.4070539,-0.17893638888900001,1.18326151235
322,16.15,0.4010094,-0.121177833333,1.09190108025
323,16.2,0.395483,-0.0736853333333,1.06226490741
324,16.25,0.3934106,-0.0218753333333,1.16098108025
325,16.3,0.3927198,0.0406804444444,1.2977019135799999
326,16.35,0.3970373,0.113214444444,1.3282442284
327,16.4,0.40446340000000003,0.178360722222,1.23166015432
328,16.45,0.4146527,0.242739444444,0.998301944444
329,16.5,0.42985029999999996,0.284187444444,0.66857287037
330,16.55,0.4445298,0.298866944444,0.530839290123
331,16.6,0.4586912,0.328225944444,0.5552518209880001
332,16.65,0.4769974,0.361902444444,0.463944691358
333,16.7,0.49582170000000003,0.38003594444399996,0.25942311728399997
334,16.75,0.5153367999999999,0.387327722222,0.0322479938272
335,16.8,0.5346791999999999,0.387615555556,-0.272961944444
336,16.85,0.5555759,0.358832222222,-0.5550386111110001
337,16.9,0.5704281,0.3272665,-0.739305246914
338,16.95,0.5887343,0.285338777778,-0.898519722222
339,17.0,0.5997871,0.230074777778,-0.923731790123
340,17.05,0.6106672,0.190641611111,-0.9193609876540001
341,17.1,0.6187841,0.14957738888900002,-1.09771104938
342,17.15,0.6272464,0.0814568333333,-1.27856632716
343,17.2,0.6270737,0.008539055555560001,-1.22670302469
344,17.25,0.626901,-0.043270944444399995,-1.12148395062
345,17.3,0.6231015999999999,-0.100261944444,-1.06748854938
346,17.35,0.6161936,-0.145355833333,-1.0847585493799998
347,17.4,0.6098037,-0.20944672222199998,-1.08486515432
348,17.45,0.5949515000000001,-0.267301222222,-0.857210308642
349,17.5,0.5809628000000001,-0.2892725,-0.7080166975309999
350,17.55,0.5674922,-0.33148805555599997,-0.648424537037
351,17.6,0.5476316999999999,-0.36641183333300004,-0.386336296296
352,17.65,0.5291528,-0.37120905555600003,-0.0994091049383
353,17.7,0.5105012,-0.370633388889,0.103300185185
354,17.75,0.4918496,-0.36113488888899997,0.295402283951
355,17.8,0.4738888,-0.34127438888899997,0.47647077160499995
356,17.85,0.4573095999999999,-0.31162755555599997,0.62417191358
357,17.9,0.44263009999999997,-0.27766322222199996,0.7487397839509999
358,17.95,0.4293322,-0.238038166667,0.8956946913580001
359,18.0,0.4184521,-0.188914611111,1.0512845987700001
360,18.05,0.4101625,-0.132787111111,1.18347472222
361,18.1,0.40446340000000003,-0.0642827777778,1.1843808642
362,18.15,0.4042907,-0.006716111111109999,1.04989873457
363,18.2,0.4046361,0.0369386111111,0.9820979938269999
364,18.25,0.40791740000000004,0.0816487222222,1.0731919135799999
365,18.3,0.41154409999999997,0.146603111111,1.1146079321
366,18.35,0.42276959999999997,0.207048111111,0.910725987654
367,18.4,0.4338224,0.2391895,0.6706516666669999
368,18.45,0.44694759999999994,0.264231,0.5925635493829999
369,18.5,0.4597274,0.295221055556,0.577425648148
370,18.55,0.47630659999999997,0.328321888889,0.455576203704
371,18.6,0.49340390000000006,0.34511216666699995,0.24268614197500002
372,18.65,0.511192,0.351828277778,0.0274507716049
373,18.7,0.5289801,0.347414833333,-0.178350061728
374,18.75,0.5464228,0.332927222222,-0.371145092593
375,18.8,0.5624839,0.310092444444,-0.575027037037
376,18.85,0.5773361,0.28246044444400004,-0.8729345370370001
377,18.9,0.5927064000000001,0.221056,-1.1066658642
378,18.95,0.5999598,0.150057111111,-0.9642416666670001
379,19.0,0.6047954000000001,0.12607100000000002,-0.8246425
380,19.05,0.6137758000000001,0.084623,-0.9642416666670001
381,19.1,0.6144666,0.022834777777800002,-1.01216058642
382,19.15,0.6146393,-0.0183253888889,-1.02351401235
383,19.2,0.6139485,-0.0803055,-0.9933981172840001
384,19.25,0.6058316,-0.126166944444,-0.826348179012
385,19.3,0.6003052,-0.155621888889,-0.7994304320990001
386,19.35,0.5909793999999999,-0.197549611111,-0.9120052469140001
387,19.4,0.5811354999999999,-0.24907177777800002,-0.967546419753
388,19.45,0.5666287,-0.308557333333,-0.750765277778
389,19.5,0.5484952,-0.333694777778,-0.34662595678999997
390,19.55,0.5320887,-0.33446233333299996,-0.08149947530860001
391,19.6,0.5153367999999999,-0.334654222222,0.04893166666669999
392,19.65,0.4985849,-0.331584,0.191302561728
393,19.7,0.4816603,-0.31805583333299997,0.37263756172799994
394,19.75,0.46629,-0.29330216666700004,0.5405936419749999
395,19.8,0.4521286,-0.26221616666700004,0.675022469136
396,19.85,0.4398669,-0.22556538888900002,0.800070061728
397,19.9,0.4293322,-0.18219849999999999,0.913710925926
398,19.95,0.421388,-0.133746555556,1.0085893209899999
399,20.0,0.4155162,-0.0767555555556,1.02212814815
400,20.05,0.41448,-0.031373833333299996,1.02036916667
401,20.1,0.4118895,0.021683444444400003,1.0641837963
402,20.15,0.416207,0.0812649444444,0.99670287037
403,20.2,0.42104259999999993,0.1234805,0.879970462963
404,20.25,0.428296,0.167327111111,0.783546296296
405,20.3,0.43796720000000006,0.205033277778,0.646665555556
406,20.35,0.4497108,0.227964,0.584621481481
407,20.4,0.4602455,0.25799461111099997,0.605516049383
408,20.45,0.474925,0.295988611111,0.495233240741
409,20.5,0.4909861,0.31316266666700004,0.280904012346
410,20.55,0.5067018,0.32064633333299997,0.102020925926
411,20.6,0.5231083,0.321893611111,-0.065135617284
412,20.65,0.538824,0.31997472222199996,-0.31629685185199996
413,20.7,0.5566121,0.29109544444400004,-0.574174197531
414,20.75,0.5683557,0.25099066666700004,-0.631154537037
415,20.8,0.5804446999999999,0.22997883333299998,-0.699861419753
416,20.85,0.5928791,0.183733611111,-0.813822098765
417,20.9,0.5982328,0.14458827777799999,-0.870749135802
418,20.95,0.6072132,0.105059166667,-1.0591733642
419,21.0,0.6106672,0.0325251666667,-1.13011895062
420,21.05,0.6089401999999999,-0.015926777777799998,-1.04371564815
421,21.1,0.6094583,-0.0689840555556,-0.978580030864
422,21.15,0.6022049,-0.12089000000000001,-0.8071059876540001
423,21.2,0.5954696,-0.142669388889,-0.768515
424,21.25,0.5892524,-0.186132222222,-0.906941512346
425,21.3,0.5780269,-0.24648127777800002,-0.8152612654320001
426,21.35,0.563002,-0.279582111111,-0.5078126234570001
427,21.4,0.5490133,-0.29109544444400004,-0.280424290123
428,21.45,0.5341610999999999,-0.302033111111,-0.152125246914
429,21.5,0.5186181,-0.30750194444400003,-0.0187624691358
430,21.55,0.5030751,-0.305774944444,0.152871481481
431,21.6,0.4877048,-0.294069722222,0.36320302469099996
432,21.65,0.47319799999999995,-0.270755222222,0.580197376543
433,21.7,0.4597274,-0.230650444444,0.686535802469
434,21.75,0.45040159999999996,-0.19399966666700003,0.644266944444
435,21.8,0.44107579999999996,-0.169246,0.646452345679
436,21.85,0.4329589,-0.135281666667,0.747460524691
437,21.9,0.4270871,-0.0934498888889,0.840313425926
438,21.95,0.4234604,-0.04720466666669999,0.8769322222220001
439,22.0,0.4229423,-0.007771500000000001,0.9351385185179999
440,22.05,0.4220788,0.041448,1.05378981481
441,22.1,0.4260509,0.1079375,0.984016882716
442,22.15,0.43451320000000004,0.1459315,0.792607716049
