,Unnamed: 0,Latest: Time (s),Latest: Pressure (kPa)
268,268,0.67,101.997152645
269,269,0.6725,101.997152645
270,270,0.675,101.997152645
271,271,0.6775,102.05708486799999
272,272,0.68,101.997152645
273,273,0.6825,101.997152645
274,274,0.685,102.05708486799999
275,275,0.6875,101.997152645
276,276,0.69,101.997152645
277,277,0.6925,101.997152645
278,278,0.695,102.05708486799999
279,279,0.6975,101.997152645
280,280,0.7,101.997152645
281,281,0.7025,101.997152645
282,282,0.705,101.997152645
283,283,0.7075,101.997152645
284,284,0.71,102.05708486799999
285,285,0.7125,102.05708486799999
286,286,0.715,101.997152645
287,287,0.7175,101.997152645
288,288,0.72,101.997152645
289,289,0.7225,101.997152645
290,290,0.725,101.997152645
291,291,0.7275,101.997152645
292,292,0.73,101.997152645
293,293,0.7325,102.05708486799999
294,294,0.735,102.05708486799999
295,295,0.7375,101.997152645
296,296,0.74,102.05708486799999
297,297,0.7425,101.997152645
298,298,0.745,102.05708486799999
299,299,0.7475,101.997152645
300,300,0.75,101.997152645
301,301,0.7525,101.997152645
302,302,0.755,101.997152645
303,303,0.7575,101.997152645
304,304,0.76,101.997152645
305,305,0.7625,101.997152645
306,306,0.765,102.05708486799999
307,307,0.7675,101.997152645
308,308,0.77,101.997152645
309,309,0.7725,102.05708486799999
310,310,0.775,101.997152645
311,311,0.7775,101.997152645
312,312,0.78,101.997152645
313,313,0.7825,101.997152645
314,314,0.785,102.05708486799999
315,315,0.7875,101.997152645
316,316,0.79,101.997152645
317,317,0.7925,102.05708486799999
318,318,0.795,102.05708486799999
319,319,0.7975,101.997152645
320,320,0.8,101.997152645
321,321,0.8025,102.05708486799999
322,322,0.805,101.997152645
323,323,0.8075,101.997152645
324,324,0.81,101.997152645
325,325,0.8125,101.997152645
326,326,0.815,101.997152645
327,327,0.8175,101.997152645
328,328,0.82,102.05708486799999
329,329,0.8225,101.997152645
330,330,0.825,101.997152645
331,331,0.8275,101.997152645
332,332,0.83,101.997152645
333,333,0.8325,101.997152645
334,334,0.835,101.997152645
335,335,0.8375,101.997152645
336,336,0.84,101.997152645
337,337,0.8425,101.997152645
338,338,0.845,101.997152645
339,339,0.8475,102.05708486799999
340,340,0.85,101.997152645
341,341,0.8525,101.997152645
342,342,0.855,101.997152645
343,343,0.8575,102.05708486799999
344,344,0.86,101.997152645
345,345,0.8625,101.997152645
346,346,0.865,101.997152645
347,347,0.8675,102.05708486799999
348,348,0.87,101.997152645
349,349,0.8725,101.997152645
350,350,0.875,102.05708486799999
351,351,0.8775,101.997152645
352,352,0.88,101.997152645
353,353,0.8825,101.997152645
354,354,0.885,101.997152645
355,355,0.8875,101.997152645
356,356,0.89,101.997152645
357,357,0.8925,101.997152645
358,358,0.895,102.05708486799999
359,359,0.8975,101.997152645
360,360,0.9,101.997152645
361,361,0.9025,102.05708486799999
362,362,0.905,101.997152645
363,363,0.9075,101.997152645
364,364,0.91,101.997152645
365,365,0.9125,101.997152645
366,366,0.915,101.997152645
367,367,0.9175,101.997152645
368,368,0.92,101.997152645
369,369,0.9225,101.997152645
370,370,0.925,101.997152645
371,371,0.9275,101.997152645
372,372,0.93,101.997152645
373,373,0.9325,101.997152645
374,374,0.935,101.997152645
375,375,0.9375,102.05708486799999
376,376,0.94,101.997152645
377,377,0.9425,101.997152645
378,378,0.945,101.997152645
379,379,0.9475,101.997152645
380,380,0.95,101.997152645
381,381,0.9525,101.997152645
382,382,0.955,102.05708486799999
383,383,0.9575,102.05708486799999
384,384,0.96,101.997152645
385,385,0.9625,101.997152645
386,386,0.965,101.997152645
387,387,0.9675,101.997152645
388,388,0.97,101.997152645
389,389,0.9725,101.997152645
390,390,0.975,101.997152645
391,391,0.9775,101.997152645
392,392,0.98,101.997152645
393,393,0.9825,102.05708486799999
394,394,0.985,101.997152645
395,395,0.9875,101.997152645
396,396,0.99,101.997152645
397,397,0.9925,101.997152645
398,398,0.995,101.997152645
399,399,0.9975,101.997152645
400,400,1.0,101.997152645
401,401,1.0025,101.997152645
402,402,1.005,101.997152645
403,403,1.0075,101.997152645
404,404,1.01,102.05708486799999
405,405,1.0125,101.997152645
406,406,1.015,101.997152645
407,407,1.0175,101.997152645
408,408,1.02,101.997152645
409,409,1.0225,101.997152645
410,410,1.025,101.997152645
411,411,1.0275,101.997152645
412,412,1.03,101.997152645
413,413,1.0325,101.997152645
414,414,1.035,101.997152645
415,415,1.0375,102.05708486799999
416,416,1.04,101.997152645
417,417,1.0425,101.997152645
418,418,1.045,101.997152645
419,419,1.0475,101.997152645
420,420,1.05,102.05708486799999
421,421,1.0525,101.997152645
422,422,1.055,101.997152645
423,423,1.0575,101.997152645
424,424,1.06,101.997152645
425,425,1.0625,101.997152645
426,426,1.065,102.05708486799999
427,427,1.0675,101.997152645
428,428,1.07,101.997152645
429,429,1.0725,101.997152645
430,430,1.075,101.997152645
431,431,1.0775,101.997152645
432,432,1.08,101.997152645
433,433,1.0825,101.997152645
434,434,1.085,102.05708486799999
435,435,1.0875,101.997152645
436,436,1.09,101.997152645
437,437,1.0925,101.997152645
438,438,1.095,101.997152645
439,439,1.0975,101.997152645
440,440,1.1,101.997152645
441,441,1.1025,101.997152645
442,442,1.105,101.997152645
443,443,1.1075,101.997152645
444,444,1.11,101.997152645
445,445,1.1125,101.997152645
446,446,1.115,101.997152645
447,447,1.1175,101.997152645
448,448,1.12,102.05708486799999
449,449,1.1225,101.997152645
450,450,1.125,101.997152645
451,451,1.1275,101.997152645
452,452,1.13,101.997152645
453,453,1.1325,101.997152645
454,454,1.135,101.997152645
455,455,1.1375,101.997152645
456,456,1.14,101.997152645
457,457,1.1425,101.997152645
458,458,1.145,102.05708486799999
459,459,1.1475,101.997152645
460,460,1.15,101.997152645
